Document,0,1,2,3,4,5,6,7,8,9,10,11
931,0.8114,0.01322,0.01535,0.01603,0.01706,0.01914,0.01777,0.01507,0.0141,0.02271,0.02025,0.01789
932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,0.01624,0.34471,0.07725,0.06103,0.02929,0.03397,0.05214,0.05365,0.15588,0.03734,0.0455,0.03492
934,0.01549,0.02267,0.02276,0.04917,0.21646,0.09323,0.02283,0.02798,0.02671,0.02637,0.02761,0.1214
935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
936,0.00418,0.01053,0.86579,0.01808,0.00606,0.00775,0.01979,0.01603,0.01857,0.01078,0.01458,0.00787
937,0.0115,0.01553,0.01694,0.03462,0.18021,0.07963,0.01671,0.01994,0.01877,0.01959,0.02037,0.14349
938,0.00831,0.01096,0.01153,0.02183,0.76691,0.04246,0.01135,0.01353,0.0128,0.01316,0.01357,0.05925
939,0.00735,0.01718,0.02829,0.05693,0.01255,0.01621,0.02336,0.42887,0.03016,0.01789,0.02375,0.01648
940,0.01808,0.41159,0.07617,0.05782,0.03022,0.03487,0.0566,0.05454,0.12294,0.0403,0.04827,0.0353
941,0.01046,0.01853,0.03658,0.03068,0.01382,0.01974,0.11569,0.02878,0.0276,0.06412,0.2372,0.01862
942,0.00776,0.01797,0.03004,0.06164,0.01326,0.0172,0.02481,0.35835,0.03165,0.01903,0.02534,0.01747
943,0.91864,0.00559,0.00672,0.00679,0.00678,0.00784,0.00803,0.00662,0.00606,0.01044,0.00916,0.00732
944,0.01575,0.08761,0.22435,0.07542,0.02652,0.03271,0.07459,0.06977,0.208,0.04265,0.05656,0.03333
945,0.01405,0.27687,0.06386,0.04894,0.02415,0.02811,0.04616,0.0451,0.11785,0.03236,0.03939,0.02862
946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,0.7728,0.01601,0.01873,0.0193,0.01982,0.02264,0.02176,0.01849,0.01712,0.02764,0.02466,0.02102
948,0.01646,0.09498,0.20775,0.07453,0.02738,0.03377,0.07904,0.06926,0.20614,0.04461,0.05903,0.03428
949,0.00787,0.01823,0.02817,0.0634,0.01387,0.01799,0.02393,0.49501,0.03143,0.01902,0.02497,0.01828
950,0.01241,0.01669,0.0176,0.03419,0.46429,0.07149,0.01741,0.02046,0.01967,0.02031,0.021,0.10817
951,0.00141,0.00341,0.00392,0.02019,0.00572,0.01004,0.00388,0.00533,0.00489,0.00424,0.00487,0.01061
952,0.59945,0.02188,0.02552,0.02634,0.02727,0.03125,0.03021,0.0249,0.02334,0.03941,0.0347,0.02903
953,0.0171,0.3276,0.08038,0.06676,0.02996,0.03521,0.05589,0.0624,0.20112,0.03912,0.04847,0.03599
954,0.01358,0.01834,0.0194,0.03898,0.34053,0.08223,0.01925,0.02309,0.02176,0.02248,0.0233,0.12252
955,0.00982,0.01444,0.01692,0.03991,0.0664,0.14181,0.01681,0.02028,0.01854,0.02007,0.02125,0.58318
956,0.01306,0.38073,0.05443,0.05026,0.02464,0.02788,0.03875,0.04526,0.11493,0.02912,0.03504,0.02885
957,0.00823,0.02934,0.72528,0.03195,0.01214,0.01492,0.03598,0.03017,0.05212,0.01935,0.0253,0.01522
958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
960,0.01415,0.04059,0.22517,0.06639,0.02108,0.02779,0.11221,0.06609,0.07419,0.04645,0.06963,0.0276
961,0.013,0.02829,0.08199,0.03681,0.01616,0.02092,0.36751,0.03714,0.04376,0.04114,0.06112,0.02057
962,0.01074,0.02069,0.06768,0.03389,0.01376,0.01861,0.18125,0.03206,0.03365,0.03977,0.06622,0.01812
963,0.01485,0.07817,0.16624,0.06571,0.02416,0.03016,0.07783,0.06229,0.167,0.04147,0.05579,0.03038
964,0.00513,0.01036,0.01168,0.0456,0.02094,0.03878,0.01163,0.01531,0.01427,0.01304,0.01467,0.04268
965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,0.00773,0.02205,0.03551,0.69762,0.01727,0.02355,0.02605,0.05195,0.04266,0.02178,0.02872,0.0251
968,0.01236,0.0159,0.01814,0.04049,0.05768,0.34339,0.01869,0.02202,0.01983,0.02327,0.02416,0.11856
969,0.01512,0.21048,0.07274,0.05044,0.0248,0.02906,0.05182,0.04771,0.11655,0.03496,0.04267,0.02942
970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,0.00879,0.07354,0.06464,0.04973,0.01723,0.0212,0.041,0.04704,0.26074,0.02612,0.03412,0.02152
972,0.81993,0.01239,0.0149,0.01503,0.01508,0.01742,0.01775,0.01458,0.01342,0.02303,0.02022,0.01627
973,0.01307,0.53754,0.05991,0.04694,0.0226,0.02605,0.04056,0.04381,0.119,0.02877,0.03503,0.02672
974,0.83729,0.01147,0.01345,0.01392,0.01442,0.01637,0.01542,0.01332,0.01229,0.0194,0.01742,0.01522
975,0.02122,0.04541,0.29256,0.08344,0.02965,0.03997,0.13465,0.06953,0.079,0.06588,0.09893,0.03976
976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,0.00471,0.01236,0.02131,0.81927,0.0098,0.01327,0.01545,0.03677,0.02352,0.01272,0.01687,0.01395
979,0.01452,0.05059,0.52437,0.05685,0.02175,0.02652,0.0605,0.05212,0.0881,0.03371,0.04369,0.02727
980,0.00571,0.00584,0.00905,0.00891,0.00592,0.00881,0.01582,0.00827,0.00755,0.45823,0.04112,0.00791
981,0.01093,0.07234,0.05716,0.08606,0.0254,0.03164,0.04357,0.06428,0.21464,0.03277,0.04231,0.03284
982,0.00311,0.92062,0.00909,0.00822,0.00501,0.00571,0.00778,0.00724,0.01454,0.00594,0.00696,0.00579
983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,0.0143,0.36157,0.06116,0.05669,0.02695,0.03078,0.04357,0.05117,0.13919,0.03241,0.0393,0.03181
985,0.92436,0.00533,0.00616,0.00642,0.00682,0.00765,0.00715,0.00604,0.00567,0.00912,0.00814,0.00715
986,0.74881,0.01788,0.02054,0.02132,0.02235,0.02516,0.0239,0.02021,0.01895,0.03031,0.0271,0.02347
987,0.01371,0.03417,0.04379,0.32823,0.03401,0.0512,0.04099,0.07874,0.05701,0.03978,0.05013,0.05211
988,0.00699,0.79153,0.02579,0.02175,0.01186,0.01334,0.01869,0.02025,0.04563,0.01389,0.01655,0.01372
989,0.00774,0.02512,0.76212,0.02642,0.01096,0.0135,0.03458,0.02434,0.04005,0.01811,0.02338,0.01368
990,0.00959,0.01977,0.03162,0.69123,0.02343,0.03253,0.0249,0.04612,0.03169,0.02378,0.02898,0.03635
991,0.01111,0.02076,0.05921,0.03193,0.01366,0.0183,0.40786,0.03161,0.03255,0.04119,0.06896,0.01779
992,0.00532,0.00673,0.00803,0.01706,0.02152,0.73403,0.00825,0.00927,0.0085,0.01046,0.01085,0.05335
993,0.01496,0.52044,0.05963,0.04938,0.02501,0.02866,0.04253,0.04749,0.11487,0.03063,0.03708,0.02932
994,0.8109,0.0132,0.01561,0.0159,0.01623,0.01852,0.0184,0.01531,0.01418,0.02358,0.02088,0.01731
995,0.70999,0.02069,0.02372,0.02465,0.02589,0.02909,0.02754,0.02337,0.0219,0.03483,0.03119,0.02714
996,0.01441,0.05728,0.50767,0.054,0.02132,0.02615,0.06229,0.05089,0.10153,0.03378,0.04409,0.0266
997,0.00589,0.03908,0.03002,0.02982,0.01052,0.01288,0.02036,0.02528,0.61631,0.01392,0.01808,0.01329
998,0.85532,0.01021,0.01182,0.01224,0.01282,0.01447,0.01381,0.01159,0.01086,0.01765,0.01571,0.01351
999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.88098,0.00842,0.00978,0.01006,0.01056,0.01185,0.01139,0.00953,0.00896,0.01446,0.0129,0.01112
1001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,0.01022,0.01307,0.015,0.03283,0.04866,0.36942,0.01542,0.01789,0.01629,0.01925,0.01996,0.11066
1003,0.93701,0.0044,0.00522,0.00529,0.0054,0.00616,0.00614,0.00509,0.00473,0.00784,0.00695,0.00577
1004,0.91737,0.00579,0.00686,0.00695,0.00713,0.00809,0.00804,0.00667,0.00622,0.01022,0.00908,0.00759
1005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,0.0158,0.48336,0.06279,0.05339,0.02739,0.03149,0.04747,0.04916,0.1207,0.03461,0.04172,0.03214
1007,0.00927,0.02288,0.03816,0.66151,0.0202,0.02804,0.02883,0.06261,0.04135,0.02498,0.03256,0.0296
1008,0.01479,0.04285,0.20517,0.07403,0.02241,0.02957,0.10993,0.07544,0.07989,0.04847,0.07284,0.02943
1009,0.01218,0.55304,0.05037,0.04396,0.02206,0.02515,0.03687,0.04048,0.09952,0.02724,0.03276,0.02579
1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1011,0.00999,0.01317,0.01536,0.03566,0.04001,0.49307,0.0159,0.0186,0.01673,0.01995,0.02091,0.09106
1012,0.01129,0.03562,0.12092,0.06959,0.01921,0.02544,0.08544,0.07571,0.06776,0.0415,0.0628,0.02531
1013,0.00493,0.85354,0.01896,0.01502,0.00814,0.00922,0.01344,0.01406,0.03174,0.00981,0.0117,0.00945
1014,0.01618,0.03772,0.18902,0.06734,0.02319,0.03139,0.12604,0.06053,0.06316,0.05713,0.08567,0.0308
1015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,0.80328,0.01387,0.01605,0.01665,0.01734,0.01961,0.01881,0.01585,0.01476,0.02407,0.02141,0.0183
1017,0.00891,0.01199,0.01342,0.0308,0.0525,0.13254,0.01358,0.01628,0.01493,0.01642,0.0172,0.1287
1018,0.00761,0.01522,0.03618,0.02082,0.00935,0.01255,0.76601,0.02052,0.02326,0.02808,0.04831,0.01209
1019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,0.00526,0.00533,0.00843,0.0082,0.00536,0.00793,0.01491,0.00768,0.00692,0.46271,0.03778,0.00714
1021,0.01269,0.03945,0.52958,0.06117,0.01931,0.02474,0.07042,0.05644,0.07644,0.03544,0.04927,0.02504
1022,0.01301,0.04306,0.58761,0.04507,0.01841,0.0229,0.06153,0.04165,0.07143,0.03126,0.04097,0.02308
1023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,0.00659,0.01172,0.02855,0.0181,0.00804,0.01096,0.62867,0.01761,0.01798,0.02769,0.0534,0.01054
1027,0.01668,0.0502,0.05648,0.39935,0.03873,0.05097,0.04742,0.09828,0.0939,0.04129,0.05249,0.05422
1028,0.01407,0.18929,0.07133,0.06266,0.02581,0.03061,0.04869,0.0572,0.23963,0.03401,0.04269,0.03144
1029,0.01539,0.07403,0.23836,0.07585,0.02559,0.03211,0.07904,0.07002,0.1794,0.04319,0.05851,0.03253
1030,0.90869,0.00627,0.00754,0.00762,0.00761,0.0088,0.00901,0.00743,0.0068,0.01171,0.01028,0.00822
1031,0.01019,0.01877,0.05178,0.0285,0.01241,0.01661,0.48394,0.02824,0.02915,0.03812,0.06411,0.01613
1032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,0.9625,0.00264,0.00311,0.0032,0.0033,0.00376,0.00357,0.00307,0.00283,0.0045,0.00403,0.00349
1034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,0.01548,0.02098,0.02255,0.04671,0.29232,0.10669,0.02236,0.02698,0.02523,0.02623,0.02725,0.16474
1036,0.00694,0.00913,0.00953,0.0176,0.67476,0.03438,0.00941,0.01094,0.01059,0.01093,0.01124,0.04799
1037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,0.01599,0.40535,0.07383,0.05983,0.0278,0.03235,0.05102,0.05627,0.16441,0.03591,0.04413,0.03311
1039,0.01644,0.25997,0.08394,0.06918,0.02943,0.03483,0.05722,0.06457,0.23556,0.03946,0.04936,0.03563
1040,0.00683,0.02295,0.78098,0.02493,0.00982,0.0121,0.03092,0.02351,0.03862,0.01609,0.02097,0.01229
1041,0.00532,0.01133,0.01676,0.82601,0.0135,0.01894,0.01369,0.0258,0.01823,0.01317,0.01605,0.02121
1042,0.90349,0.00677,0.00802,0.00811,0.00833,0.00945,0.00938,0.00779,0.00726,0.01193,0.0106,0.00887
1043,0.0062,0.01357,0.02297,0.79252,0.01403,0.01927,0.01731,0.03494,0.02276,0.01573,0.01975,0.02094
1044,0.01434,0.38038,0.06527,0.05139,0.02564,0.02943,0.04467,0.04585,0.12121,0.03231,0.039,0.03025
1045,0.95008,0.00351,0.00414,0.00427,0.00441,0.00502,0.00474,0.0041,0.00377,0.00596,0.00535,0.00466
1046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1048,0.01826,0.51651,0.05637,0.05024,0.02986,0.03374,0.0459,0.04539,0.09382,0.03467,0.04088,0.03436
1049,0.01501,0.03899,0.46038,0.07528,0.02265,0.02985,0.08332,0.06515,0.07131,0.04459,0.06347,0.03
1050,0.01605,0.02185,0.02255,0.04487,0.5561,0.08858,0.02242,0.02706,0.02557,0.02605,0.02696,0.11895
1051,0.00713,0.00899,0.01088,0.02303,0.02917,0.34375,0.01111,0.01249,0.01144,0.01403,0.01457,0.07938
1052,0.00979,0.01474,0.01744,0.0401,0.06232,0.23749,0.01755,0.02059,0.01887,0.02142,0.02257,0.2832
1053,0.01677,0.47851,0.06337,0.05409,0.02864,0.03289,0.0495,0.0495,0.1134,0.03638,0.04352,0.03342
1054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,0.00839,0.01116,0.01265,0.02875,0.04855,0.13687,0.0128,0.01526,0.01396,0.01554,0.01625,0.13652
1057,0.00583,0.03454,0.02984,0.03168,0.0105,0.01298,0.02054,0.02608,0.67266,0.01402,0.01839,0.0134
1058,0.00998,0.02752,0.04609,0.57423,0.02267,0.03082,0.03334,0.06572,0.05132,0.02824,0.03693,0.03322
1059,0.01473,0.04294,0.05536,0.41133,0.03481,0.04786,0.04679,0.1083,0.07893,0.04119,0.05319,0.05004
1060,0.01322,0.36166,0.0524,0.04169,0.02221,0.0257,0.04135,0.0386,0.0862,0.02978,0.03561,0.02598
1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1062,0.0102,0.02369,0.03706,0.08607,0.01797,0.02352,0.03178,0.43116,0.04162,0.02512,0.03334,0.02386
1063,0.00598,0.01064,0.02559,0.01631,0.00728,0.00993,0.64109,0.01588,0.01626,0.02521,0.04895,0.00954
1064,0.00641,0.01475,0.02728,0.05222,0.01071,0.014,0.02179,0.12895,0.02675,0.01613,0.02191,0.01421
1065,0.00278,0.00904,0.91315,0.00968,0.00392,0.00486,0.01276,0.00908,0.01473,0.00656,0.00853,0.0049
1066,0.00832,0.22891,0.03664,0.0335,0.01742,0.02022,0.03068,0.02871,0.0652,0.02291,0.02743,0.02056
1067,0.01687,0.02407,0.02491,0.05185,0.38488,0.10202,0.02454,0.02994,0.02847,0.02827,0.02952,0.14943
1068,0.0128,0.44013,0.05176,0.04216,0.02254,0.02558,0.0378,0.03839,0.08794,0.028,0.03328,0.02616
1069,0.71057,0.02037,0.02365,0.02455,0.0255,0.02903,0.02759,0.02334,0.02171,0.03532,0.03143,0.02696
1070,0.01577,0.02151,0.02204,0.04371,0.57876,0.08281,0.02186,0.02634,0.02507,0.0253,0.02622,0.11061
1071,0.00942,0.02705,0.05921,0.0342,0.01444,0.01924,0.25083,0.03384,0.04174,0.04267,0.06945,0.01858
1072,0.0198,0.04336,0.34944,0.08112,0.02815,0.03769,0.11411,0.06651,0.07611,0.05928,0.08671,0.03772
1073,0.00528,0.01351,0.02185,0.80315,0.01145,0.01565,0.01648,0.03889,0.02476,0.01409,0.01837,0.01651
1074,0.0096,0.0315,0.10754,0.06326,0.01717,0.02271,0.07414,0.06793,0.06067,0.03672,0.05542,0.02267
1075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,0.01656,0.05307,0.06861,0.35565,0.03481,0.04519,0.05207,0.11489,0.11496,0.04172,0.05469,0.04779
1077,0.01206,0.03831,0.04232,0.42492,0.03012,0.04064,0.03642,0.07232,0.06926,0.03254,0.04111,0.0428
1078,0.01449,0.05242,0.37086,0.06857,0.02314,0.02874,0.07371,0.06376,0.09483,0.03943,0.05213,0.02939
1079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,0.00853,0.02041,0.03224,0.08045,0.01523,0.01983,0.02661,0.25467,0.03672,0.02086,0.0277,0.02026
1081,0.01411,0.36753,0.06426,0.04981,0.02498,0.02871,0.04407,0.04464,0.11609,0.03175,0.0383,0.02945
1082,0.01442,0.01945,0.0208,0.04208,0.34077,0.09173,0.02058,0.0247,0.02323,0.02407,0.02497,0.14225
1083,0.01296,0.19085,0.05783,0.05577,0.02458,0.02865,0.04157,0.05032,0.16159,0.03046,0.03756,0.02952
1084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,0.00331,0.0077,0.89636,0.01389,0.00477,0.00618,0.01565,0.01169,0.01333,0.00883,0.01203,0.00627
1086,0.00799,0.01064,0.01112,0.02143,0.7897,0.04057,0.01094,0.01315,0.01243,0.01266,0.01309,0.05627
1087,0.70999,0.01988,0.02394,0.02416,0.02431,0.02816,0.02854,0.02331,0.02153,0.0373,0.03265,0.02625
1088,0.85992,0.00986,0.01145,0.01186,0.01234,0.01403,0.01337,0.01125,0.0105,0.01714,0.01524,0.01305
1089,0.63602,0.02216,0.02562,0.02627,0.02694,0.03063,0.02992,0.0252,0.02352,0.03778,0.03377,0.02852
1090,0.00402,0.01353,0.87343,0.01426,0.00575,0.00706,0.01781,0.01342,0.02209,0.00936,0.01212,0.00717
1091,0.01065,0.02189,0.03491,0.65765,0.02617,0.03636,0.02754,0.05064,0.035,0.02637,0.03208,0.04072
1092,0.01052,0.66119,0.04202,0.03492,0.0178,0.02032,0.02972,0.03278,0.08231,0.02152,0.02602,0.02089
1093,0.01476,0.07145,0.2304,0.07278,0.02459,0.03081,0.07505,0.06707,0.17242,0.04126,0.05576,0.03123
1094,0.01475,0.60814,0.04532,0.04066,0.02406,0.02733,0.03754,0.0365,0.07619,0.02828,0.03342,0.0278
1095,0.01385,0.42068,0.05195,0.04532,0.02476,0.02775,0.03914,0.04097,0.08791,0.02974,0.03503,0.02841
1096,0.00835,0.06659,0.07074,0.0467,0.01647,0.02033,0.04322,0.04443,0.1857,0.0262,0.03446,0.02057
1097,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,0.70639,0.02019,0.0241,0.0245,0.02486,0.02879,0.02867,0.02347,0.02177,0.03759,0.03291,0.02676
1099,0.00227,0.93199,0.0087,0.00706,0.00382,0.0043,0.00612,0.00657,0.01486,0.00451,0.00538,0.00442
1100,0.01209,0.04481,0.59452,0.04596,0.01792,0.02199,0.05259,0.0425,0.07957,0.02845,0.03716,0.02245
1101,0.00777,0.01122,0.01302,0.02892,0.06254,0.09634,0.01285,0.01536,0.0142,0.01527,0.01605,0.69751
1102,0.01397,0.01909,0.02032,0.04131,0.26064,0.0932,0.02011,0.02391,0.0228,0.02353,0.02444,0.14438
1103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,0.00732,0.01764,0.02966,0.06767,0.01265,0.01669,0.02462,0.14583,0.03308,0.01855,0.02532,0.01694
1105,0.013,0.03594,0.05181,0.26184,0.02853,0.03951,0.04392,0.12016,0.06639,0.0377,0.04991,0.04064
1106,0.01781,0.04428,0.36139,0.07529,0.02515,0.03317,0.12606,0.07127,0.07731,0.05496,0.08032,0.03298
1107,0.01749,0.05468,0.06844,0.3255,0.03689,0.04905,0.05522,0.12044,0.11662,0.04505,0.05943,0.05118
1108,0.82106,0.01263,0.01458,0.01517,0.01593,0.01794,0.01702,0.01436,0.01343,0.02175,0.01937,0.01675
1109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,0.93943,0.00423,0.00503,0.00509,0.0052,0.00592,0.00591,0.0049,0.00455,0.00753,0.00668,0.00554
1112,0.80227,0.01391,0.01615,0.01676,0.01744,0.01982,0.01886,0.01592,0.01483,0.02415,0.02148,0.01842
1113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,0.01694,0.54438,0.05322,0.04678,0.02726,0.03117,0.04416,0.04266,0.0901,0.0328,0.03894,0.03161
1115,0.0103,0.02121,0.03375,0.66859,0.02533,0.03519,0.02664,0.04909,0.03394,0.02551,0.03104,0.0394
1116,0.00618,0.01672,0.02732,0.76781,0.01328,0.01797,0.01983,0.0414,0.03218,0.01649,0.0217,0.01912
1117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,0.01186,0.45509,0.04965,0.04436,0.02221,0.02499,0.03482,0.0403,0.0992,0.02615,0.03135,0.02589
1119,0.00622,0.03715,0.0316,0.03368,0.01122,0.01386,0.02183,0.02769,0.61203,0.01494,0.01958,0.01431
1120,0.01116,0.02079,0.06047,0.03142,0.01358,0.01807,0.31884,0.03132,0.03227,0.04015,0.06485,0.01759
1121,0.94589,0.0038,0.00449,0.00462,0.00476,0.00543,0.00515,0.00443,0.00409,0.00649,0.00582,0.00504
1122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,0.01006,0.02694,0.05077,0.31657,0.02027,0.02769,0.03734,0.10175,0.05121,0.02978,0.04053,0.0285
1124,0.90457,0.0067,0.0079,0.00814,0.00836,0.00955,0.0091,0.00782,0.0072,0.0115,0.01029,0.00887
1125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1127,0.00149,0.03965,0.00669,0.00617,0.00325,0.00377,0.00566,0.00526,0.01196,0.00424,0.00508,0.00384
1128,0.00759,0.04127,0.05298,0.03616,0.01252,0.01558,0.03057,0.03236,0.20959,0.01861,0.02487,0.01589
1129,0.00893,0.02076,0.031,0.07522,0.01608,0.021,0.02686,0.30181,0.03595,0.02171,0.02849,0.02133
1130,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,0.01617,0.03705,0.04912,0.45476,0.03979,0.05695,0.043,0.09,0.06112,0.04106,0.05087,0.06012
1132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,0.00633,0.03571,0.03632,0.03279,0.01093,0.0136,0.024,0.02817,0.58823,0.0155,0.02063,0.01395
1134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,0.01954,0.04371,0.34535,0.07697,0.02663,0.03529,0.12892,0.07088,0.07595,0.05746,0.08422,0.03508
1136,0.01282,0.01756,0.01827,0.0359,0.49565,0.07072,0.018,0.02156,0.02058,0.02082,0.02158,0.10189
1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1138,0.01477,0.05137,0.52318,0.05623,0.02202,0.02681,0.06124,0.05117,0.0874,0.03415,0.04409,0.02757
1139,0.93565,0.00452,0.00533,0.0055,0.00565,0.00645,0.00612,0.00528,0.00486,0.00773,0.00692,0.00599
1140,0.00857,0.03052,0.71834,0.03211,0.01258,0.01545,0.0376,0.02981,0.05285,0.02014,0.02625,0.01575
1141,0.87254,0.00895,0.01055,0.01088,0.01121,0.01279,0.01213,0.01042,0.00961,0.01533,0.01372,0.01188
1142,0.01316,0.03744,0.05222,0.38326,0.03075,0.04225,0.04226,0.10042,0.06889,0.03687,0.04775,0.04435
1143,0.02045,0.04419,0.33519,0.07516,0.02729,0.03619,0.13541,0.06873,0.07457,0.06011,0.08687,0.03585
1144,0.01147,0.03897,0.63251,0.04205,0.01643,0.02022,0.0509,0.04087,0.06469,0.02672,0.03469,0.02049
1145,0.00773,0.01565,0.03767,0.02154,0.00958,0.01287,0.7526,0.02122,0.02404,0.02889,0.04974,0.01241
1146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,0.01162,0.0288,0.62526,0.04851,0.01649,0.02125,0.05949,0.0439,0.0506,0.03066,0.04201,0.02143
1148,0.90444,0.00681,0.00791,0.00813,0.00831,0.00948,0.00917,0.00782,0.00725,0.01153,0.01034,0.0088
1149,0.00679,0.80048,0.02562,0.02046,0.01121,0.0127,0.01842,0.01907,0.04271,0.01349,0.01607,0.013
1150,0.01549,0.0339,0.50894,0.06562,0.02228,0.0295,0.07727,0.05351,0.05872,0.0438,0.06123,0.02973
1151,0.94595,0.00372,0.00445,0.00451,0.00454,0.00523,0.00532,0.00438,0.00402,0.00692,0.00607,0.00489
1152,0.00153,0.00848,0.01167,0.00701,0.00291,0.00367,0.00961,0.00673,0.01638,0.00502,0.00682,0.00366
1153,0.01399,0.01904,0.01939,0.03764,0.51877,0.07113,0.01922,0.02314,0.02202,0.02222,0.02296,0.09177
1154,0.01915,0.0452,0.32375,0.08141,0.02771,0.03715,0.12766,0.06884,0.07889,0.06175,0.09153,0.03697
1155,0.01597,0.05628,0.48235,0.06122,0.02395,0.02908,0.06541,0.05574,0.09583,0.03678,0.04743,0.02995
1156,0.0174,0.43213,0.07038,0.05776,0.02876,0.0334,0.05101,0.0558,0.13897,0.03625,0.04416,0.03395
1157,0.00344,0.01062,0.03196,0.03091,0.00737,0.01013,0.02105,0.02179,0.02228,0.01315,0.02006,0.01022
1158,0.00829,0.02643,0.03739,0.11735,0.02015,0.02712,0.03325,0.1282,0.04676,0.02818,0.03697,0.02761
1159,0.8009,0.01394,0.01622,0.01685,0.01769,0.02005,0.01893,0.01591,0.01487,0.02435,0.02162,0.01867
1160,0.00836,0.01136,0.01311,0.03179,0.03728,0.20457,0.01342,0.01607,0.01448,0.01649,0.0174,0.09568
1161,0.87342,0.00897,0.01047,0.01076,0.01101,0.01258,0.01214,0.01035,0.00958,0.01532,0.01371,0.01167
