Document,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
29,0.0,0.0,0.0,0.0,0.0,0.012310000136494637,0.0,0.0,0.032430000603199005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011409999802708626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8204799890518188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575999990105629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.01372000016272068,0.014229999855160713,0.24809999763965607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2669999897480011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09437999874353409,0.0,0.0,0.0,0.07818999886512756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02947000041604042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013220000080764294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12496999651193619,0.0,0.014530000276863575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060520000755786896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.20517000555992126,0.0,0.0,0.0,0.0,0.0,0.0,0.07423999905586243,0.14419999718666077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016090000048279762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13336999714374542,0.0,0.0,0.0,0.0,0.0,0.0,0.16944000124931335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030479999259114265,0.0,0.0,0.0,0.0,0.0,0.0,0.025669999420642853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063510000705719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19915999472141266,0.25301000475883484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2204899936914444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14327000081539154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.041430000215768814,0.0,0.0,0.0,0.0,0.555180013179779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04106000065803528,0.0,0.0,0.0,0.0,0.0,0.0,0.01496999990195036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040070001035928726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05122999846935272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04041999951004982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046229999512434006,0.0,0.0,0.0,0.0,0.03663000091910362,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08940000087022781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055629998445510864,0.0,0.024620000272989273,0.0,0.0,0.0,0.064410001039505,0.0,0.055959999561309814,0.0,0.0,0.0,0.0,0.0,0.056129999458789825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35519999265670776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05561000108718872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057989999651908875,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20803000032901764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0480399988591671,0.0,0.0,0.0,0.0,0.021950000897049904,0.0,0.0,0.0,0.0,0.33438000082969666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08694999665021896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05364999920129776,0.0,0.0,0.03962000086903572,0.048020001500844955,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2200700044631958,0.0,0.0,0.0,0.0,0.0,0.0,0.05291000008583069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020819999277591705,0.0,0.053289998322725296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14836999773979187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16840000450611115,0.0,0.0,0.0,0.0,0.0,0.10474999994039536,0.0,0.052949998527765274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08550000190734863,0.0,0.0,0.0,0.0,0.047029998153448105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01867000013589859,0.0,0.0,0.0,0.15865999460220337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09807000309228897,0.0,0.0,0.0,0.0,0.048170000314712524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05217000097036362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047759998589754105,0.2866100072860718,0.0,0.0
38,0.0,0.0,0.0,0.011099999770522118,0.0,0.011850000359117985,0.0,0.037780001759529114,0.23332999646663666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011380000039935112,0.0,0.0,0.022600000724196434,0.012240000069141388,0.011090000160038471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021770000457763672,0.0,0.3328700065612793,0.0,0.05423000082373619,0.0,0.0,0.011149999685585499,0.0,0.0,0.0,0.0,0.0,0.0,0.012079999782145023,0.0,0.0,0.0,0.0,0.0,0.011540000326931477,0.0,0.011780000291764736,0.013659999705851078,0.0,0.0,0.0,0.0,0.0,0.032749999314546585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011060000397264957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030579999089241028,0.0,0.022339999675750732,0.0,0.011110000312328339,0.0,0.0,0.0,0.03223000094294548
39,0.034609999507665634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4249599874019623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012620000168681145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13224999606609344,0.09698999673128128,0.0,0.0,0.0,0.0,0.0,0.0,0.05384000018239021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04261000081896782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024800000712275505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024460000917315483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07152999937534332,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28349998593330383,0.0,0.0,0.0,0.0,0.0,0.0,0.1557299941778183,0.018780000507831573,0.0,0.0,0.03051000088453293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11942999809980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023010000586509705,0.0,0.17137999832630157,0.0,0.0,0.0,0.01899999938905239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023590000346302986,0.0,0.0,0.0170499999076128,0.0,0.0,0.0,0.041039999574422836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03880000114440918,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13948999345302582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03809000179171562,0.0,0.0,0.0,0.0,0.0,0.0,0.13617999851703644,0.0,0.0,0.0,0.0,0.0,0.0,0.11711999773979187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2980499863624573,0.0,0.0,0.0,0.0,0.03765000030398369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033629998564720154,0.038279999047517776,0.0,0.0,0.0,0.03753000125288963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258899986743927,0.0,0.0,0.0,0.01582000032067299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016349999234080315,0.0,0.01573999971151352,0.017079999670386314,0.0,0.0,0.0,0.01590000092983246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016659999266266823,0.0,0.0,0.016839999705553055,0.1318099945783615,0.0,0.0,0.0,0.0,0.0,0.0,0.03136000037193298,0.0,0.0,0.0,0.0,0.0,0.034290000796318054,0.0,0.0,0.01583000086247921,0.0,0.06322000175714493,0.0,0.1702599972486496,0.0,0.0,0.015939999371767044,0.0,0.0,0.0,0.01597999967634678,0.0,0.0,0.0,0.0,0.015869999304413795,0.03347000107169151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015769999474287033,0.02824999950826168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07892999798059464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06233000010251999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020519999787211418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18714000284671783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39045000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.09094999730587006,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015939999371767044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015930000692605972,0.0,0.012880000285804272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8266500234603882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012070000171661377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015300000086426735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010649999603629112,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02386000007390976,0.06894999742507935,0.03387000039219856,0.0,0.0,0.0,0.023429999127984047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02457999996840954,0.0,0.0,0.0,0.0,0.0,0.011719999834895134,0.0,0.0,0.0,0.0,0.28147000074386597,0.0,0.06786999851465225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24517999589443207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023520000278949738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02339000068604946,0.025669999420642853,0.03320999816060066,0.0,0.0,0.0,0.0,0.02379000000655651,0.0,0.0,0.0,0.0,0.0,0.018710000440478325
46,0.0,0.0,0.0,0.018969999626278877,0.0,0.0,0.0,0.0,0.2512800097465515,0.13847999274730682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641099989414215,0.0,0.0,0.0,0.0,0.07116000354290009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056359998881816864,0.0,0.0,0.0,0.0,0.0,0.0363599993288517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025839999318122864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032019998878240585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028839999809861183,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16017000377178192,0.0,0.0,0.0,0.0,0.0,0.06232000142335892,0.0,0.0,0.0,0.12309999763965607,0.0,0.0,0.0,0.06272999942302704,0.0,0.0,0.0,0.0,0.025620000436902046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06160999834537506,0.0,0.0,0.0630899965763092,0.0,0.0,0.05984000116586685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05135999992489815,0.0,0.0,0.0,0.0,0.0,0.0,0.0628499984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06894999742507935,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028130000457167625,0.3692399859428406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05452999845147133,0.0,0.0,0.0,0.0,0.0,0.0,0.010730000212788582,0.0,0.0,0.0,0.03954000025987625,0.0,0.0,0.0,0.030400000512599945,0.0,0.0,0.0,0.0,0.0,0.0,0.010859999805688858,0.0,0.0,0.046870000660419464,0.0,0.0,0.0,0.0,0.0,0.059459999203681946,0.010870000347495079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11772000044584274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032260000705718994,0.0,0.0,0.0,0.0,0.0,0.0,0.031980000436306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10480000078678131,0.013009999878704548,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07150000333786011,0.08720000088214874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3924799859523773,0.0,0.0,0.0,0.0,0.0909700021147728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442500002682209,0.0,0.0,0.04670000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12075000256299973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602199912071228,0.1204100027680397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10762999951839447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027240000665187836,0.11388999968767166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1940000057220459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052629999816417694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026580000296235085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0177800003439188,0.0,0.0,0.48148998618125916,0.0,0.0,0.0,0.0,0.0,0.024790000170469284,0.0,0.0,0.0,0.021859999746084213,0.0,0.03637000173330307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022919999435544014,0.0,0.0,0.0,0.0,0.0,0.17922000586986542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04566999897360802,0.019460000097751617,0.0,0.032329998910427094,0.021299999207258224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022760000079870224,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34821999073028564,0.0,0.0,0.1403599977493286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019859999418258667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10527999699115753,0.0,0.05008000135421753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16312000155448914,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22348999977111816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2888199985027313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030409999191761017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07872000336647034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09519000351428986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.03012000024318695,0.0,0.0,0.03381999954581261,0.0,0.0,0.0,0.0,0.27531999349594116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02208000048995018,0.0,0.0,0.0,0.010479999706149101,0.0,0.13420000672340393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07897999882698059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019990000873804092,0.011230000294744968,0.05082999914884567,0.0,0.0,0.0,0.0,0.011269999668002129,0.19343000650405884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011230000294744968,0.0,0.0,0.0,0.012930000200867653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05418999865651131,0.0,0.011189999990165234
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40573999285697937,0.0,0.0,0.0,0.0,0.03463999927043915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014419999904930592,0.0,0.0,0.03618000075221062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03556999936699867,0.09030000120401382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029120000079274178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03641999885439873,0.0,0.0,0.0,0.0,0.0,0.06785999983549118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13531999289989471,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344000160694122,0.0,0.0,0.0,0.01840999908745289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01042999979108572,0.05511999875307083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027899999171495438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258789986371994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16934999823570251,0.0,0.0,0.19779999554157257,0.0,0.0,0.026820000261068344,0.0,0.011749999597668648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210999995470047,0.0,0.0,0.0,0.0,0.0,0.0,0.01360000018030405,0.0,0.0,0.0,0.0,0.0,0.0,0.01080000028014183,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23739999532699585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543000042438507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13136999309062958,0.21845999360084534,0.04769999906420708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045409999787807465,0.0,0.02459999918937683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029279999434947968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024289999157190323,0.0,0.0,0.0,0.0,0.0
58,0.09571000188589096,0.0,0.0,0.05079999938607216,0.0,0.0,0.050439998507499695,0.0,0.19293999671936035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05462000146508217,0.0,0.0,0.07012999802827835,0.0,0.0,0.018239999189972878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07833000272512436,0.0,0.0,0.0,0.0,0.0,0.050119999796152115,0.0,0.0,0.0,0.0,0.04676000028848648,0.07507000118494034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05530000105500221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
